,Date,Origin ID,Origin Name,Destination ID,Destination Name,Daily Mean Travel Time,Daily Range - Lower,Daily Range - Upper,AM Mean Travel Time,AM Range - Lower,AM Range - Upper,PM Mean Travel Time,PM Range - Lower Bound Travel Time,PM Range - Upper Bound Travel Time,Midday Mean Travel Time,Midday Range - Lower,Midday Range - Upper,Evening Mean Travel Time,Evening Range - Lower,Evening Range - Upper,Early Morning Mean Travel Time,Early Morning Range - Lower,Early Morning Range - Upper,weekday,pred_daily_mean,month
3047,2019-01-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",617.0,494.0,772.0,711.0,527.0,893.0,668.0,577.0,773.0,567.0,490.0,656.0,639.0,469.0,871.0,401.0,293.00230202578274,539.0011510128913,4,748.1569780876171,2
3048,2019-03-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",658.0,457.0,946.0,635.0,478.0,844.0,980.0,717.0,1341.5,713.0,547.0,920.5,722.0,527.0,1011.0,640.0,430.0,945.0,3,757.9574988001303,4
3049,2019-01-31,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1549.0,1202.0,1995.0,1580.0,1169.0,2013.0,1516.0,1274.0,1831.0,1361.0,1166.0,1588.0,1160.0,1012.0,1330.0,1160.0,1009.0,1510.3660220994504,3,1547.7370953487793,2
3050,2019-03-14,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",963.0,697.0,1331.0,1003.0,832.0,1255.0,1021.0,879.0,1186.0,945.0,610.0,1463.0,996.0,801.0,1237.0,648.0,545.0,769.0,3,1085.5873074048222,4
3051,2019-03-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",906.0,635.0,1292.0,722.0,587.0,887.0,971.0,591.0,1597.0,924.0,683.0,1249.0,930.0,648.0,1333.0,763.0,595.0,931.0,6,821.1561640173087,4
3052,2019-02-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1038.0,573.0,1878.0,966.5021485573975,753.5,1230.0,765.0,581.0,1006.0,811.5,608.0,1081.0,685.0,502.5,968.5,511.0,406.5,642.5,5,773.2985195737662,3
3053,2019-02-09,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1091.0,774.0,1539.0,715.0,606.0,845.0,1259.0,1035.0,1530.0,1106.0,720.0,1698.0,989.0,820.0,1193.0,740.0,574.0,954.0,5,1068.5365584785782,3
3054,2019-03-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",704.0,521.0,952.0,469.0,359.0,621.0,773.0,515.5,1193.5,863.0,637.0,1171.0,625.0,533.0,734.0,779.0,518.0,1172.0,6,648.6139016315448,4
3055,2019-01-11,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1165.0,712.0,1906.0,991.0,881.0,1114.0,1605.0,1298.0,1983.0,1210.0,590.0,2482.0,961.0,763.0,1209.0,739.5,618.0,884.0,4,1075.7867866923089,2
3056,2019-02-05,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1304.0,1112.0,1529.0,1353.0,1225.0,1494.0,1366.0,1129.0,1664.5,1331.0,1144.0,1550.0,1113.5,984.5,1262.0,1685.0,1427.0,1989.0,1,1535.0793220536734,3
3057,2019-03-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1339.5,998.0,1696.5,1309.7403314917128,1053.0,1568.0,1484.0,1172.0,1831.0,1371.0,1086.0,1670.0,1235.0,1055.5,1448.5,756.0,586.982044198895,991.0,2,1380.431721742463,4
3058,2019-03-22,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1727.0,1318.0,2263.0,1367.0,1238.0,1560.0,1525.5,1288.0,1807.0,1456.5,1142.5,1862.5,1288.0,1118.0,1484.0,1685.0,1427.0,1989.0,4,1531.9862075037468,4
3059,2019-03-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",719.0,559.0,924.0,667.5,513.0,879.0,674.0,465.0,856.0,729.0,609.0,872.0,640.5,520.5,899.5,448.0,327.0,619.0,6,681.0056713314245,4
3060,2019-01-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",698.0,498.0,978.0,708.0,548.0,913.0,921.5,653.5,1256.5,649.0,474.0,905.0,709.0,465.0,1081.0,704.0,537.0,924.0,1,724.5396563328037,2
3061,2019-02-19,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1466.0,1082.0,1985.0,1457.0,1176.3941068139961,1837.3941068139961,1627.0,1144.0,2314.0,1232.5,968.5,1569.0,1118.0,944.0,1324.0,1006.5,849.5,1322.0,1,1393.8024237234604,3
3062,2019-01-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1155.0,930.0,1433.0,1047.0,831.0,1323.0,1282.090699815838,1037.5,1584.090699815838,1371.0,1086.0,1670.0,1235.0,1055.5,1448.5,678.0,527.6321362799263,884.0,2,1383.4069053087228,2
3063,2019-02-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1371.0,1036.0,1756.0,1367.0,1114.0,1676.212400245549,1525.5,1133.5,2053.5,1305.0,1023.0,1665.0,1208.0,945.0,1545.0,779.0,618.0,1065.7183855125832,0,1378.1257717082199,3
3064,2019-01-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",669.0,460.0,973.0,634.0,478.0,820.4168201350521,491.0,400.0,603.0,903.0,764.0,1068.0,640.5,520.5,899.5,427.44076120319215,310.0,562.0,6,683.9808548976844,2
3065,2019-02-14,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1134.0,678.0,1894.0,652.0,586.0,725.0,1077.0,857.0,1519.0,727.0,552.0,1007.0,950.0,714.0,1264.0,672.0,522.0,881.0,3,817.0597048047505,3
3066,2019-01-18,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1122.0,844.0,1492.0,1129.0,949.0,1345.0,1350.0,1121.0,1627.0,1090.0,813.0,1461.0,919.0,763.0,1106.0,718.0,602.0,856.0,4,1075.7867866923089,2
3067,2019-02-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1307.0,1066.0,1603.0,1476.0,863.0,2522.0,1439.0,1164.0,1805.033763044813,1397.5,1112.0,1755.0,1183.0193370165744,958.0,1460.5,740.0,576.0,978.0,5,1386.4342645260626,3
3068,2019-01-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",844.0,620.0,1147.0,646.0,501.0,833.0,812.0,709.0,929.0,892.0,642.0,1240.0,776.0,572.0,1053.0,756.0,577.0,991.0,1,897.0819187185674,2
3069,2019-01-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1433.0,1252.0,1640.0,1393.5,1154.5,1698.5,1532.5,1297.0,1714.5,1416.0,1232.0,1627.0,1288.0,1055.5,1584.0,899.0,677.0,1193.0,2,1524.6838036389356,2
3070,2019-03-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1310.0,1072.0,1600.0,1457.0,1118.0,1845.0,1428.5,1168.5,1748.0,1212.0,1143.0,1284.0,1190.0,958.0,1462.0,740.0,576.0,978.0,0,1492.6922337336925,4
3071,2019-02-17,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1411.0,1177.0,1692.0,1381.5,1142.0,1698.5,1442.0,1180.0,1763.0,1451.0,1360.0,1548.0,1398.0,1065.0,1835.0,887.1933701657435,657.6975138121538,1172.0,6,1462.128750918674,3
3072,2019-01-31,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1058.0,684.0,1636.0,652.0,586.0,725.0,1077.0,857.0,1519.0,727.0,552.0,1007.0,722.0,528.5,963.5,648.0,487.47989564149793,832.239947820749,3,793.3244520662697,2
3073,2019-01-09,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1455.0,1178.0,1798.0,1393.5,1154.5,1698.5,1532.5,1297.0,1714.5,1423.5,1209.5,1647.5,1302.5,1065.0,1634.5,979.4825046040517,819.5,1322.0,2,1524.6838036389356,2
3074,2019-02-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1276.0,1134.0,1436.0,1154.4898710865555,931.0,1513.3198281154073,1436.5,1131.5,1828.0,1218.0,1020.0,1419.0,1149.8627992633517,944.0,1414.0,734.0,563.0,954.0,4,1417.4197454782739,3
3075,2019-01-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",943.0,679.0,1310.0,815.0,678.0,1006.0,1233.0,871.0,1744.0,868.0,692.0,1089.0,798.0,620.0,1026.0,756.0,577.0,991.0,1,897.0819187185674,2
3076,2019-02-19,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1059.0,810.0,1384.0,1013.0,794.0,1292.0,1363.0,1118.0,1661.0,933.0,780.0,1115.0,921.0,737.0,1152.0,1228.0,819.5,1859.0,1,1075.904717675976,3
3077,2019-03-19,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",952.0,782.0,1160.0,1024.0,864.0,1214.0,985.0,796.0,1219.0,915.0,777.0,1076.0,931.0,756.0,1146.0,1228.0,819.5,1859.0,1,1049.1942813712358,4
3078,2019-02-10,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1452.0,1110.0,1898.0,1447.755678330264,1173.0,1798.755678330264,1439.0,1178.0,1691.0,1545.0,1252.0,1907.0,1398.0,1065.0,1835.0,979.0,819.5,1242.451810926942,6,1462.128750918674,3
3079,2019-01-23,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",856.0,583.0,1255.0,960.0,898.0,1027.0,1074.0,804.0,1435.0,890.0,612.0,1293.0,559.0,482.0,649.0,519.0232504604053,402.0,703.0,2,770.2711603564262,2
3080,2019-01-14,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1078.0,804.0,1445.0,1363.0,1033.0,1798.0,1035.0,814.0,1315.0,951.0,763.0,1186.0,854.0,722.0,1009.0,661.0,510.0,840.03591160221,0,1036.4928129222549,2
3081,2019-01-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",688.0,497.0,953.0,692.0,485.0,986.0,980.0,717.0,1341.5,713.0,547.0,920.5,722.0,527.0,1011.0,640.0,430.0,945.0,3,760.93268236639,2
3082,2019-03-18,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1249.0,1083.0,1440.0,1457.0,1118.0,1845.0,1428.5,1168.5,1748.0,1267.0,1088.0,1474.0,1113.5,898.0,1331.0423572744012,730.0,559.6276856967463,945.0,0,1492.6922337336925,4
3083,2019-03-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",828.0,597.0,1148.0,711.0,527.0,893.0,904.0,691.0,1184.0,654.0,506.0,845.0,926.0,716.0,1197.0,511.0,390.9966236955188,684.0,4,745.1817945213572,4
3084,2019-01-16,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1111.0,823.0,1498.0,1405.0,1045.0,1889.0,1118.0,956.0,1307.0,958.0,788.0,1164.0,874.0,691.0,1104.0,726.5,633.5,832.5,2,1065.5091992612383,2
3085,2019-03-22,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",1164.0,724.0,1872.0,711.0,527.0,893.0,904.0,691.0,1184.0,1732.0,1448.0,2073.0,983.0,636.0,1518.0,686.5,537.0,909.0,4,745.1817945213572,4
3086,2019-01-03,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",566.0,438.0,732.0,667.5,513.0,899.5,600.0,432.0,834.0,587.0,482.0,714.0,567.0,460.0,700.0,640.0,430.0,945.0,3,760.93268236639,2
3087,2019-01-17,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1142.0,821.0,1587.0,1797.0,1521.0,2122.0,1101.0,938.0,1292.0,939.0,746.0,1183.0,837.0,712.0,982.0,648.0,545.0,769.0,3,1088.5624909710816,2
3088,2019-02-17,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1064.0,812.0,1394.0,991.5,636.0,1568.0,1171.0,968.0,1417.0,1035.0,816.0,1312.0,1061.0,728.0,1547.0,776.0,674.0,894.0,6,1002.9541465409767,3
3089,2019-01-04,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1121.0,869.0,1446.0,1027.0,819.0,1306.0,1304.0,1079.0,1575.0,1073.0,827.0,1392.0,902.0,786.0,1034.0,739.5,618.0,884.0,4,1075.7867866923089,2
3090,2019-02-20,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1791.0,1494.0,2145.0,1393.5,1154.5,1698.5,1532.5,1297.0,1714.5,1423.5,1209.5,1647.5,1647.5,1278.1436464088451,2128.5,1685.0,1427.0,1989.0,2,1548.4190563774164,3
3091,2019-03-12,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1243.0,1080.0,1431.0,1110.0,910.0,1457.0,1627.0,1144.0,2314.0,1232.5,968.5,1569.0,1118.0,944.0,1324.0,726.5,554.5,943.0,1,1367.09198741872,4
3092,2019-02-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",863.0,678.0,1097.0,704.0,581.0,853.0,924.0,738.0,1157.0,867.0,683.0,1102.0,863.0,681.0,1093.0,672.0,560.0,807.0,5,913.4490122596504,3
3093,2019-02-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",784.0,512.0,1201.0,734.0,557.5,970.0,1013.0,631.0,1626.0,919.0,632.0,1338.0,626.0,456.0,860.0,602.0,475.5,732.0,5,740.9067498738866,3
3094,2019-02-23,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1367.0,898.0,2080.0,715.0,606.0,845.0,1813.0,1210.0,2715.0,972.0,802.0,1177.0,1434.0,1017.0,2023.0,740.0,574.0,954.0,5,1068.5365584785782,3
3095,2019-02-24,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",608.0,437.0,847.0,579.0,433.0,748.5,674.0,465.0,856.0,566.0,472.0,678.0,640.5,520.5,899.5,396.0,285.0,526.8993247391038,6,707.7161076361649,3
3096,2019-03-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",972.0,687.0,1377.0,916.0,708.0,1186.0,1219.0,770.0,1929.0,822.0,698.0,967.0,922.0,682.0,1246.0,661.0,510.0,855.0,2,907.4464694760508,4
3097,2019-02-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",740.0,495.0,1105.0,697.0,525.0,899.5,784.0,586.0,993.0,742.0,529.0,1040.0,667.0,480.0,914.0,602.0,475.5,732.0,5,740.9067498738866,3
3098,2019-03-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1074.0,715.0,1615.0,998.0,771.0,1257.0,765.0,581.0,1006.0,1092.0,664.0,1793.0,685.0,502.5,968.5,511.0,406.5,642.5,5,746.588083269026,4
3099,2019-01-07,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",957.0,753.0,1217.0,931.0,771.0,1125.0,1107.0,908.0,1350.0,949.0,743.0,1211.0,903.0,691.0,1181.0,597.1818600368324,443.5,788.0606200122775,0,1036.4928129222549,2
3100,2019-03-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1645.0,1311.0,2065.0,1628.5856353591162,1320.292817679558,2478.861878453043,1624.5,1137.0,2327.0,1042.0,918.0,1182.0,1337.0,1126.0,1604.0,1685.0,1427.0,1989.0,3,1403.4850134523065,4
3101,2019-01-31,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1135.0,882.0,1461.0,1128.0,918.0,1387.0,1484.0,1244.0,1771.0,1046.0,830.0,1318.0,1048.0,860.0,1277.0,648.0,545.0,769.0,3,1088.5624909710816,2
3102,2019-01-06,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",780.0,524.0,1161.0,729.3499079189687,557.0,967.0,674.0,465.0,856.0,817.0,572.0,1166.0,640.5,520.5,899.5,481.0,365.0,670.0,6,683.9808548976844,2
3103,2019-01-07,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1549.0,1262.0,1902.0,1457.0,1118.0,1845.0,1428.5,1168.5,1748.0,1233.0,1088.0,1428.0,1398.0,1138.5,1711.441988950277,1160.0,1009.0,1510.3660220994504,0,1495.6674172999521,2
3104,2019-01-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",736.0,516.0,1050.0,739.5,516.0,970.0,961.0,667.0,1341.0,938.0,586.0,1500.0,713.0,528.0,961.0,454.0,339.0,632.0,2,737.8793906565464,2
3105,2019-02-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",807.0,554.0,1175.0,469.0,359.0,621.0,773.0,515.5,1193.5,802.0,524.0,1227.0,560.5,461.5,732.0,779.0,518.0,1172.0,6,675.3243379362851,3
3106,2019-01-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",863.0,581.0,1282.0,777.0,527.0,1147.0,962.0,734.0,1261.0,862.0,490.0,1514.0,699.0,610.0,800.0,522.9467464702271,403.0,703.9467464702271,4,748.1569780876171,2
3107,2019-02-21,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1145.0,880.0,1491.0,1044.0,888.0,1227.0,1488.0,1215.0,1824.0,1067.0,830.0,1373.0,1010.0,822.0,1241.0,648.0,545.0,769.0,3,1112.2977437095624,3
3108,2019-03-12,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",820.0,553.0,1214.0,756.0,574.0,995.0,921.5,653.5,1256.5,649.0,474.0,905.0,700.0,588.0,834.0,704.0,537.0,924.0,1,721.5644727665439,4
3109,2019-03-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",947.0,582.0,1543.0,1337.0,892.0,2003.0,961.0,667.0,1341.0,687.0,516.0,921.0,653.0,435.0,982.0,595.5,442.5,777.0,2,734.9042070902867,4
3110,2019-02-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1328.0,1085.0,1624.0,1457.0,1118.0,1898.0,1428.5,1168.5,1748.0,1233.0,1088.0,1428.0,1196.5,969.0,1478.0,756.0,577.0,990.0546347452423,0,1519.4026700384327,3
3111,2019-01-09,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",979.0,767.0,1249.0,1081.0,829.0,1409.0,1154.0,956.0,1393.0,883.0,767.0,1018.0,879.0,715.0,1080.0,718.0,629.0,819.0,2,1065.5091992612383,2
3112,2019-01-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1673.0,1430.0,1958.0,1675.0392879066894,1329.1540822590541,2522.0,1876.5733578882746,1465.5733578882746,2529.4536525475696,1203.5,994.0,1457.0,1543.0681399631667,1276.5,2078.703499079167,1685.0,1427.0,1989.0,6,1297.1165998499805,2
3113,2019-01-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1222.0,1103.0,1355.0,1084.0,892.0,1406.0,1624.5,1137.0,2327.0,1042.0,918.0,1182.0,1337.0,1126.0,1604.0,708.1662062615098,552.0,931.0,3,1406.460197018566,2
3114,2019-02-11,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1024.0,733.0,1429.0,1035.0,831.0,1290.0,1152.0,731.0,1816.0,992.0,763.0,1288.0,877.0,782.0,983.0,640.0,482.5,815.5,0,1060.2280656607354,3
3115,2019-02-02,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1021.0,827.0,1259.0,715.0,606.0,845.0,1157.0,983.0,1361.0,1032.0,836.0,1274.0,922.0,766.0,1109.0,740.0,574.0,954.0,5,1068.5365584785782,3
3116,2019-03-30,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",660.0,452.0,963.0,626.7145488029468,469.5715162676489,805.0,699.0,491.0,996.0,824.0,589.0,1152.0,685.0,502.5,968.5,511.0,406.5,642.5,5,746.588083269026,4
3117,2019-01-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",554.0,440.0,698.0,495.0,359.0,661.0,595.0,494.0,717.0,570.0,476.0,683.0,667.0,480.0,914.0,602.0,475.5,732.0,5,717.1714971354057,2
3118,2019-03-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1534.0,1173.0,2006.0,1519.5917740945365,1238.0,2013.0,1645.5,1393.0,2270.656844689993,1203.5,994.0,1457.0,1398.0,1126.0,1704.0,1160.0,1009.0,1457.0,6,1294.141416283721,4
3119,2019-01-14,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",892.0,645.0,1234.0,891.0,669.0,1096.0,1045.0,760.0,1436.0,819.0,618.0,1087.0,746.0,558.0,998.0,543.0,416.9617863720074,733.9617863720074,0,881.4052667033269,2
3120,2019-01-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1322.0,1061.0,1646.0,1285.0,1041.5,1567.0,1624.5,1137.0,2327.0,1042.0,918.0,1182.0,1337.0,1126.0,1604.0,756.0,577.0,978.0,3,1406.460197018566,2
3121,2019-01-21,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",677.0,503.0,911.0,779.5,557.5,1088.5,791.0,686.0,912.0,621.0,484.0,770.0,632.5,488.0,851.5,433.0,312.0,573.8376304481277,0,708.863004317563,2
3122,2019-03-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1371.0,1036.0,1756.0,1367.0,1114.0,1676.212400245549,1525.5,1133.5,2053.5,1305.0,1023.0,1665.0,1208.0,945.0,1545.0,779.0,618.0,1065.7183855125832,0,1351.4153354034795,4
3123,2019-03-15,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1068.0,845.0,1349.0,999.0,839.0,1190.0,1235.0,962.0,1585.0,1141.0,852.0,1527.0,981.0,830.0,1159.0,739.5,618.0,884.0,4,1072.811603126049,4
3124,2019-02-28,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",813.0,534.0,1238.0,652.0,586.0,725.0,1338.0,990.0,1809.0,729.0,498.0,1067.0,591.0,494.0,707.0,507.0,378.1418047882137,677.0,3,817.0597048047505,3
3125,2019-02-10,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",960.0,751.0,1226.0,991.5,636.0,1568.0,892.0,790.0,1008.0,1072.0,797.0,1442.0,857.0,776.0,947.0,796.0,677.0,927.0,6,1002.9541465409767,3
3126,2019-01-11,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1455.0,786.0,2693.0,1084.0,760.0,1545.0,1740.0,1147.0,2639.0,890.0,647.0,1151.0,956.0,525.0,1741.0,979.4825046040517,819.5,1322.0,4,780.5487477874968,2
