,Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),weekday
1611,2019-05-31,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1065.0,837.0,1354.0,1050.0,816.0,1349.0,1116.0,902.0,1382.0,1074.0,847.0,1361.0,1005.0,782.0,1293.0,,,,4
1612,2019-06-08,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",809.0,573.0,1143.0,,,,897.0,662.0,1215.0,824.0,585.0,1160.0,,,,,,,5
1613,2019-04-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",602.0,447.0,810.0,,,,,,,586.0,442.0,778.0,,,,604.0,488.0,747.0,5
1614,2019-05-28,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1006.0,777.0,1303.0,,,,1208.0,960.0,1521.0,891.0,741.0,1070.0,856.0,744.0,984.0,,,,1
1615,2019-06-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",657.0,527.0,819.0,,,,,,,,,,,,,,,,0
1616,2019-04-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",871.0,631.0,1201.0,,,,989.0,736.0,1329.0,755.0,582.0,978.0,900.0,623.0,1301.0,,,,3
1617,2019-06-09,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",674.0,502.0,906.0,,,,,,,741.0,587.0,934.0,,,,,,,6
1618,2019-06-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,5
1619,2019-06-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1167.0,969.0,1406.0,,,,,,,,,,,,,,,,1
1620,2019-05-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1529.0,1068.0,2187.0,,,,1739.0,1260.0,2399.0,,,,,,,,,,4
1621,2019-06-14,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",704.0,523.0,946.0,711.0,499.0,1013.0,753.0,590.0,961.0,585.0,456.0,751.0,718.0,527.0,979.0,,,,4
1622,2019-05-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",864.0,652.0,1144.0,,,,1001.0,791.0,1267.0,755.0,586.0,973.0,867.0,643.0,1169.0,,,,3
1623,2019-05-03,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1307.0,1088.0,1570.0,,,,,,,,,,,,,,,,4
1624,2019-05-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1217.0,997.0,1484.0,,,,,,,,,,,,,,,,2
1625,2019-04-28,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1432.0,1094.0,1873.0,,,,,,,1488.0,1089.0,2031.0,,,,,,,6
1626,2019-06-18,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",634.0,462.0,868.0,,,,,,,,,,596.0,429.0,827.0,,,,1
1627,2019-05-22,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",964.0,767.0,1212.0,881.0,758.0,1024.0,1185.0,942.0,1489.0,970.0,771.0,1222.0,870.0,743.0,1020.0,,,,2
1628,2019-06-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1428.0,1113.0,1831.0,,,,,,,,,,,,,,,,1
1629,2019-04-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",861.0,617.0,1201.0,1027.0,816.0,1292.0,955.0,674.0,1354.0,700.0,564.0,870.0,893.0,628.0,1271.0,,,,2
1630,2019-06-11,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1109.0,826.0,1488.0,1109.0,843.0,1459.0,1435.0,1057.0,1948.0,1044.0,896.0,1216.0,877.0,738.0,1042.0,,,,1
1631,2019-04-17,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1068.0,835.0,1365.0,1262.0,959.0,1660.0,1166.0,887.0,1534.0,980.0,868.0,1107.0,956.0,810.0,1129.0,,,,2
1632,2019-06-15,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",767.0,574.0,1026.0,,,,765.0,581.0,1006.0,759.0,612.0,941.0,728.0,510.0,1040.0,,,,5
1633,2019-06-24,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",847.0,594.0,1206.0,,,,973.0,841.0,1126.0,,,,519.0,459.0,587.0,,,,0
1634,2019-05-04,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1483.0,1173.0,1875.0,,,,1686.0,1425.0,1994.0,1444.0,1135.0,1836.0,,,,,,,5
1635,2019-05-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",796.0,627.0,1011.0,741.0,621.0,884.0,834.0,661.0,1053.0,812.0,634.0,1040.0,714.0,578.0,880.0,,,,0
1636,2019-06-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",624.0,464.0,838.0,,,,,,,,,,,,,,,,0
1637,2019-06-24,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1215.0,1079.0,1368.0,,,,,,,1176.0,1085.0,1276.0,,,,,,,0
1638,2019-01-13,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",449.0,328.0,614.0,413.0,288.0,592.0,455.0,362.0,572.0,513.0,377.0,698.0,391.0,315.0,486.0,372.0,264.0,524.0,6
1639,2019-02-05,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",524.0,365.0,752.0,851.0,605.0,1195.0,504.0,385.0,660.0,444.0,357.0,553.0,374.0,286.0,491.0,,,,1
1640,2019-03-01,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",654.0,476.0,900.0,652.0,567.0,749.0,800.0,557.0,1150.0,591.0,460.0,758.0,585.0,434.0,788.0,,,,4
1641,2019-01-28,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",552.0,405.0,753.0,590.0,449.0,774.0,744.0,617.0,896.0,529.0,421.0,665.0,475.0,353.0,638.0,445.0,324.0,613.0,0
1642,2019-03-11,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1231.0,971.0,1561.0,,,,1379.0,1162.0,1636.0,1019.0,856.0,1212.0,,,,,,,0
1643,2019-01-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1210.0,841.0,1740.0,,,,,,,,,,,,,,,,0
1644,2019-03-10,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",358.0,289.0,443.0,431.0,359.0,517.0,327.0,284.0,378.0,370.0,298.0,460.0,349.0,273.0,445.0,,,,6
1645,2019-01-31,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",816.0,621.0,1072.0,790.0,641.0,975.0,965.0,741.0,1255.0,662.0,552.0,794.0,636.0,619.0,654.0,,,,3
1646,2019-02-11,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",561.0,389.0,811.0,859.0,591.0,1249.0,609.0,437.0,848.0,529.0,384.0,729.0,431.0,320.0,580.0,375.0,316.0,445.0,0
1647,2019-03-26,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",638.0,479.0,849.0,821.0,623.0,1084.0,668.0,493.0,906.0,647.0,512.0,818.0,506.0,411.0,622.0,,,,1
1648,2019-01-26,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",659.0,372.0,1166.0,411.0,331.0,510.0,601.0,385.0,940.0,866.0,436.0,1717.0,475.0,322.0,700.0,450.0,322.0,629.0,5
1649,2019-01-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1224.0,944.0,1588.0,1172.0,905.0,1518.0,,,,,,,,,,,,,2
1650,2019-03-12,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",761.0,553.0,1047.0,918.0,703.0,1199.0,728.0,617.0,858.0,825.0,566.0,1203.0,586.0,470.0,731.0,,,,1
1651,2019-02-09,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",635.0,491.0,822.0,,,,658.0,467.0,926.0,652.0,519.0,820.0,546.0,446.0,668.0,,,,5
1652,2019-01-12,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",698.0,510.0,956.0,,,,800.0,636.0,1007.0,730.0,558.0,956.0,565.0,426.0,749.0,,,,5
1653,2019-02-19,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1363.0,1062.0,1749.0,1410.0,1159.0,1717.0,,,,,,,,,,,,,1
1654,2019-03-14,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",549.0,400.0,752.0,706.0,522.0,954.0,633.0,519.0,772.0,518.0,393.0,683.0,462.0,342.0,624.0,362.0,279.0,469.0,3
1655,2019-03-13,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",636.0,476.0,851.0,607.0,531.0,694.0,706.0,538.0,925.0,627.0,492.0,800.0,577.0,412.0,808.0,,,,2
1656,2019-03-17,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",726.0,557.0,947.0,,,,819.0,639.0,1049.0,661.0,509.0,857.0,679.0,531.0,868.0,,,,6
1657,2019-01-31,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",619.0,415.0,922.0,632.0,462.0,865.0,934.0,575.0,1516.0,523.0,405.0,675.0,507.0,360.0,714.0,,,,3
1658,2019-02-19,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",628.0,492.0,800.0,,,,691.0,546.0,874.0,646.0,516.0,810.0,572.0,455.0,719.0,,,,1
1659,2019-01-16,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",749.0,555.0,1011.0,768.0,588.0,1003.0,787.0,585.0,1057.0,697.0,596.0,814.0,837.0,530.0,1322.0,,,,2
1660,2019-03-31,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1224.0,929.0,1612.0,,,,,,,,,,,,,,,,6
1661,2019-03-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",828.0,436.0,1572.0,469.0,301.0,729.0,455.0,337.0,614.0,1132.0,659.0,1947.0,370.0,287.0,476.0,,,,5
1662,2019-01-10,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1167.0,869.0,1566.0,,,,1389.0,1069.0,1804.0,1331.0,1044.0,1697.0,961.0,764.0,1210.0,,,,3
1663,2019-01-30,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",676.0,488.0,937.0,647.0,490.0,854.0,841.0,616.0,1146.0,604.0,517.0,706.0,514.0,414.0,639.0,,,,2
1664,2019-01-23,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",642.0,490.0,841.0,636.0,537.0,754.0,739.0,546.0,1001.0,639.0,538.0,758.0,562.0,434.0,729.0,,,,2
1665,2019-03-12,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1275.0,995.0,1636.0,1505.0,1251.0,1811.0,,,,1046.0,924.0,1183.0,,,,,,,1
1666,2019-02-01,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",839.0,607.0,1158.0,743.0,592.0,933.0,1093.0,819.0,1458.0,791.0,635.0,984.0,683.0,540.0,863.0,,,,4
1667,2019-02-25,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",850.0,463.0,1559.0,610.0,445.0,837.0,1714.0,1072.0,2742.0,910.0,504.0,1643.0,447.0,344.0,580.0,519.0,375.0,718.0,0
1668,2019-03-05,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",592.0,398.0,883.0,665.0,505.0,875.0,747.0,565.0,988.0,628.0,447.0,881.0,483.0,305.0,763.0,462.0,384.0,556.0,1
1669,2019-01-18,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",756.0,595.0,961.0,,,,838.0,650.0,1082.0,724.0,606.0,864.0,666.0,555.0,799.0,,,,4
1670,2019-01-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",468.0,350.0,626.0,447.0,381.0,525.0,462.0,390.0,546.0,502.0,383.0,657.0,460.0,332.0,638.0,378.0,256.0,557.0,5
1671,2019-01-08,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1169.0,947.0,1443.0,,,,1298.0,1091.0,1543.0,1211.0,1056.0,1388.0,956.0,819.0,1115.0,,,,1
1672,2019-02-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",600.0,416.0,867.0,725.0,517.0,1018.0,734.0,574.0,939.0,584.0,423.0,805.0,399.0,312.0,510.0,340.0,298.0,388.0,2
1673,2019-03-18,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",554.0,389.0,790.0,885.0,619.0,1266.0,516.0,385.0,692.0,544.0,407.0,727.0,417.0,298.0,582.0,,,,0
1674,2019-02-15,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",549.0,393.0,767.0,711.0,496.0,1019.0,563.0,419.0,756.0,544.0,405.0,731.0,411.0,311.0,544.0,383.0,318.0,461.0,4
1675,2019-03-02,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1180.0,942.0,1479.0,,,,,,,1163.0,960.0,1408.0,,,,,,,5
1676,2019-01-14,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",710.0,511.0,986.0,,,,809.0,586.0,1117.0,667.0,521.0,853.0,597.0,438.0,815.0,,,,0
1677,2019-03-16,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1244.0,1068.0,1450.0,,,,,,,1261.0,1073.0,1481.0,,,,,,,5
1678,2019-03-21,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1283.0,743.0,2215.0,,,,1385.0,662.0,2898.0,1335.0,1039.0,1714.0,1131.0,845.0,1514.0,,,,3
1679,2019-03-07,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1284.0,1029.0,1602.0,1308.0,1122.0,1525.0,,,,,,,,,,,,,3
1680,2019-01-09,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",734.0,583.0,925.0,783.0,624.0,984.0,812.0,683.0,966.0,657.0,545.0,791.0,590.0,510.0,681.0,,,,2
1681,2019-03-13,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1188.0,953.0,1481.0,,,,1399.0,1200.0,1631.0,,,,1112.0,901.0,1372.0,,,,2
1682,2019-02-04,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",648.0,449.0,936.0,651.0,468.0,906.0,904.0,595.0,1373.0,585.0,435.0,788.0,598.0,409.0,873.0,535.0,423.0,676.0,0
1683,2019-02-16,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",760.0,556.0,1040.0,,,,837.0,596.0,1175.0,832.0,625.0,1107.0,659.0,566.0,768.0,,,,5
1684,2019-02-24,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",419.0,315.0,558.0,,,,388.0,298.0,504.0,430.0,326.0,567.0,414.0,301.0,571.0,,,,6
1685,2019-02-09,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",,,,,,,,,,,,,,,,,,,5
1686,2019-02-27,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1334.0,1018.0,1748.0,,,,1508.0,1150.0,1977.0,1346.0,991.0,1828.0,1220.0,975.0,1526.0,,,,2
1687,2019-02-22,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",780.0,599.0,1015.0,842.0,620.0,1143.0,776.0,654.0,921.0,768.0,598.0,986.0,739.0,559.0,977.0,,,,4
1688,2019-03-22,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1253.0,1015.0,1547.0,,,,1324.0,1123.0,1561.0,1266.0,1082.0,1482.0,1293.0,976.0,1713.0,,,,4
1689,2019-01-07,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",680.0,474.0,973.0,676.0,561.0,814.0,738.0,513.0,1061.0,796.0,519.0,1221.0,573.0,428.0,768.0,,,,0
1690,2019-01-06,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",416.0,311.0,557.0,336.0,271.0,416.0,428.0,303.0,603.0,426.0,325.0,558.0,385.0,307.0,483.0,,,,6
1691,2019-02-18,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",647.0,453.0,923.0,,,,749.0,495.0,1134.0,698.0,558.0,874.0,495.0,351.0,698.0,,,,0
1692,2019-03-07,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1165.0,941.0,1443.0,,,,1249.0,987.0,1581.0,1165.0,948.0,1431.0,1090.0,930.0,1279.0,,,,3
1693,2019-01-10,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1426.0,1121.0,1816.0,1567.0,1252.0,1960.0,1431.0,1190.0,1722.0,1214.0,951.0,1550.0,,,,,,,3
1694,2019-03-27,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",857.0,584.0,1256.0,1089.0,701.0,1692.0,,,,797.0,596.0,1065.0,664.0,523.0,843.0,,,,2
1695,2019-02-01,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",675.0,425.0,1070.0,532.0,408.0,694.0,1080.0,799.0,1460.0,711.0,480.0,1053.0,506.0,357.0,718.0,474.0,298.0,755.0,4
1696,2019-03-12,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",655.0,507.0,846.0,658.0,523.0,828.0,634.0,483.0,833.0,719.0,547.0,946.0,633.0,503.0,797.0,,,,1
1697,2019-01-27,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",465.0,342.0,633.0,388.0,325.0,463.0,522.0,383.0,713.0,462.0,340.0,627.0,434.0,332.0,567.0,401.0,301.0,535.0,6
1698,2019-01-03,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",611.0,450.0,829.0,578.0,421.0,795.0,755.0,551.0,1035.0,679.0,544.0,847.0,485.0,395.0,594.0,,,,3
1699,2019-03-15,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",755.0,549.0,1039.0,957.0,569.0,1610.0,815.0,611.0,1088.0,730.0,582.0,915.0,685.0,494.0,949.0,,,,4
1700,2019-02-13,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",752.0,460.0,1230.0,975.0,570.0,1665.0,727.0,493.0,1070.0,786.0,489.0,1262.0,474.0,332.0,677.0,355.0,282.0,447.0,2
1701,2019-03-30,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1210.0,952.0,1539.0,,,,,,,1243.0,978.0,1580.0,,,,,,,5
1702,2019-03-13,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",780.0,567.0,1073.0,946.0,667.0,1341.0,718.0,572.0,901.0,760.0,595.0,969.0,678.0,507.0,906.0,,,,2
1703,2019-02-23,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",471.0,343.0,646.0,345.0,292.0,409.0,550.0,400.0,756.0,428.0,328.0,559.0,404.0,316.0,516.0,,,,5
1704,2019-03-26,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",585.0,416.0,823.0,573.0,455.0,721.0,770.0,550.0,1077.0,609.0,452.0,821.0,503.0,346.0,732.0,412.0,322.0,526.0,1
1705,2019-03-01,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",560.0,407.0,770.0,595.0,450.0,788.0,678.0,513.0,895.0,614.0,468.0,805.0,439.0,335.0,577.0,472.0,353.0,629.0,4
1706,2019-03-05,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1259.0,962.0,1648.0,,,,1371.0,1036.0,1814.0,1244.0,1082.0,1430.0,1153.0,871.0,1528.0,,,,1
1707,2019-03-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",434.0,298.0,631.0,403.0,302.0,538.0,423.0,300.0,596.0,464.0,307.0,702.0,362.0,277.0,474.0,,,,6
1708,2019-03-11,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1310.0,1046.0,1640.0,1335.0,1067.0,1669.0,1326.0,1250.0,1406.0,,,,,,,,,,0
1709,2019-03-22,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",564.0,387.0,822.0,596.0,434.0,819.0,591.0,418.0,837.0,609.0,411.0,902.0,417.0,313.0,554.0,453.0,359.0,572.0,4
1710,2019-01-09,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",554.0,385.0,795.0,577.0,453.0,736.0,801.0,631.0,1017.0,555.0,403.0,765.0,423.0,310.0,577.0,453.0,335.0,614.0,2
1711,2019-01-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",436.0,334.0,571.0,458.0,392.0,536.0,574.0,473.0,695.0,412.0,338.0,503.0,401.0,278.0,578.0,,,,3
1712,2019-02-08,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1138.0,679.0,1906.0,819.0,653.0,1027.0,1416.0,931.0,2153.0,1246.0,740.0,2097.0,564.0,458.0,695.0,,,,4
1713,2019-02-05,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",645.0,491.0,847.0,588.0,469.0,738.0,638.0,503.0,808.0,664.0,511.0,864.0,659.0,464.0,935.0,,,,1
1714,2019-01-10,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",906.0,645.0,1273.0,912.0,711.0,1171.0,1056.0,823.0,1356.0,854.0,573.0,1271.0,618.0,457.0,836.0,,,,3
1715,2019-03-31,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1159.0,929.0,1447.0,,,,,,,1305.0,1092.0,1561.0,,,,,,,6
1716,2019-01-20,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",597.0,462.0,771.0,,,,762.0,582.0,996.0,621.0,526.0,732.0,491.0,398.0,606.0,,,,6
1717,2019-03-31,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",726.0,519.0,1016.0,,,,903.0,713.0,1145.0,713.0,504.0,1009.0,553.0,449.0,680.0,,,,6
1718,2019-03-31,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",648.0,501.0,838.0,511.0,420.0,621.0,713.0,546.0,931.0,658.0,532.0,813.0,669.0,519.0,862.0,,,,6
